student_id,date,week,subject,score_percent,attendance,homework_completed
S024,2025-11-03,9,English,74,1,1
S024,2025-11-03,9,Mathematics,76,1,1
S024,2025-11-03,9,Biology,67,1,1
S025,2025-11-03,9,English,68,1,1
S025,2025-11-03,9,Mathematics,82,1,1
S025,2025-11-03,9,Biology,91,1,0
S026,2025-11-03,9,English,81,1,1
S026,2025-11-03,9,Mathematics,76,1,0
S026,2025-11-03,9,Biology,68,1,1
S027,2025-11-03,9,English,90,1,1
S027,2025-11-03,9,Mathematics,85,1,0
S027,2025-11-03,9,Biology,78,1,1
S028,2025-11-03,9,English,69,1,1
S028,2025-11-03,9,Mathematics,72,1,1
S028,2025-11-03,9,Biology,70,1,1
S029,2025-11-03,9,English,63,1,1
S029,2025-11-03,9,Mathematics,74,1,1
S029,2025-11-03,9,Biology,70,1,0
S030,2025-11-03,9,English,39,1,0
S030,2025-11-03,9,Mathematics,71,1,1
S030,2025-11-03,9,Biology,50,1,1
S031,2025-11-03,9,English,81,1,0
S031,2025-11-03,9,Mathematics,68,1,0
S031,2025-11-03,9,Biology,84,1,0
S032,2025-11-03,9,English,66,1,1
S032,2025-11-03,9,Mathematics,62,1,1
S032,2025-11-03,9,Biology,61,1,1
S033,2025-11-03,9,English,87,1,1
S033,2025-11-03,9,Mathematics,90,1,1
S033,2025-11-03,9,Biology,70,1,1
S034,2025-11-03,9,English,58,1,1
S034,2025-11-03,9,Mathematics,53,1,1
S034,2025-11-03,9,Biology,69,1,0
S035,2025-11-03,9,English,54,1,1
S035,2025-11-03,9,Mathematics,62,1,1
S035,2025-11-03,9,Biology,64,1,1
S036,2025-11-03,9,English,82,1,1
S036,2025-11-03,9,Mathematics,87,1,1
S036,2025-11-03,9,Biology,67,1,0
S037,2025-11-03,9,English,70,1,1
S037,2025-11-03,9,Mathematics,83,1,1
S037,2025-11-03,9,Biology,88,1,0
S038,2025-11-03,9,English,43,1,1
S038,2025-11-03,9,Mathematics,37,1,1
S038,2025-11-03,9,Biology,53,1,1
S039,2025-11-03,9,English,81,1,1
S039,2025-11-03,9,Mathematics,75,1,1
S039,2025-11-03,9,Biology,80,1,1
S040,2025-11-03,9,English,53,1,1
S040,2025-11-03,9,Mathematics,60,1,1
S040,2025-11-03,9,Biology,53,1,1
S041,2025-11-03,9,English,98,1,1
S041,2025-11-03,9,Mathematics,67,1,1
S041,2025-11-03,9,Biology,92,1,1
S042,2025-11-03,9,English,47,1,1
S042,2025-11-03,9,Mathematics,57,1,1
S042,2025-11-03,9,Biology,42,1,1
S043,2025-11-03,9,English,68,1,1
S043,2025-11-03,9,Mathematics,59,1,1
S043,2025-11-03,9,Biology,68,1,1
S044,2025-11-03,9,English,73,1,1
S044,2025-11-03,9,Mathematics,84,1,1
S044,2025-11-03,9,Biology,90,1,1
S045,2025-11-03,9,English,65,1,1
S045,2025-11-03,9,Mathematics,52,1,1
S045,2025-11-03,9,Biology,79,1,1
S046,2025-11-03,9,English,58,1,1
S046,2025-11-03,9,Mathematics,70,1,1
S046,2025-11-03,9,Biology,70,1,0
S047,2025-11-03,9,English,97,1,1
S047,2025-11-03,9,Mathematics,79,1,1
S047,2025-11-03,9,Biology,84,1,1
S048,2025-11-03,9,English,80,1,1
S048,2025-11-03,9,Mathematics,82,1,1
S048,2025-11-03,9,Biology,76,1,1
S049,2025-11-03,9,English,67,1,1
S049,2025-11-03,9,Mathematics,66,1,1
S049,2025-11-03,9,Biology,72,1,1
S050,2025-11-03,9,English,56,1,1
S050,2025-11-03,9,Mathematics,69,1,1
S050,2025-11-03,9,Biology,56,1,0
S001,2025-11-10,10,English,66,1,1
S001,2025-11-10,10,Mathematics,60,1,0
S001,2025-11-10,10,Biology,59,1,1
S002,2025-11-10,10,English,57,1,0
S002,2025-11-10,10,Mathematics,50,1,0
S002,2025-11-10,10,Biology,47,1,0
S003,2025-11-10,10,English,70,1,1
S003,2025-11-10,10,Mathematics,72,1,1
S003,2025-11-10,10,Biology,80,1,1
S004,2025-11-10,10,English,90,1,1
S004,2025-11-10,10,Mathematics,93,1,1
S004,2025-11-10,10,Biology,84,1,1
S005,2025-11-10,10,English,62,1,1
S005,2025-11-10,10,Mathematics,49,1,1
S005,2025-11-10,10,Biology,64,1,1
S006,2025-11-10,10,English,53,1,0
S006,2025-11-10,10,Mathematics,65,1,1
S006,2025-11-10,10,Biology,66,1,1
S007,2025-11-10,10,English,72,1,0
S007,2025-11-10,10,Mathematics,89,1,1
S007,2025-11-10,10,Biology,70,1,1
S008,2025-11-10,10,English,77,1,1
S008,2025-11-10,10,Mathematics,58,1,1
S008,2025-11-10,10,Biology,62,1,1
S009,2025-11-10,10,English,80,1,1
S009,2025-11-10,10,Mathematics,61,1,1
S009,2025-11-10,10,Biology,69,1,0
S010,2025-11-10,10,English,52,1,1
S010,2025-11-10,10,Mathematics,58,1,1
S010,2025-11-10,10,Biology,39,1,1
S011,2025-11-10,10,English,63,1,1
S011,2025-11-10,10,Mathematics,43,1,1
S011,2025-11-10,10,Biology,47,1,1
S012,2025-11-10,10,English,73,1,1
S012,2025-11-10,10,Mathematics,60,1,0
S012,2025-11-10,10,Biology,82,1,1
S013,2025-11-10,10,English,80,1,0
S013,2025-11-10,10,Mathematics,84,1,0
S013,2025-11-10,10,Biology,88,1,1
S014,2025-11-10,10,English,52,1,1
S014,2025-11-10,10,Mathematics,37,1,1
S014,2025-11-10,10,Biology,45,1,1
S015,2025-11-10,10,English,56,1,1
S015,2025-11-10,10,Mathematics,64,1,1
S015,2025-11-10,10,Biology,55,1,0
S016,2025-11-10,10,English,66,1,1
S016,2025-11-10,10,Mathematics,77,1,1
S016,2025-11-10,10,Biology,58,1,1
S017,2025-11-10,10,English,64,1,1
S017,2025-11-10,10,Mathematics,72,1,1
S017,2025-11-10,10,Biology,71,1,1
S018,2025-11-10,10,English,64,1,0
S018,2025-11-10,10,Mathematics,64,1,1
S018,2025-11-10,10,Biology,67,1,1
S019,2025-11-10,10,English,53,1,1
S019,2025-11-10,10,Mathematics,73,1,1
S019,2025-11-10,10,Biology,65,1,1
S020,2025-11-10,10,English,78,1,1
S020,2025-11-10,10,Mathematics,70,1,1
S020,2025-11-10,10,Biology,70,1,0
S021,2025-11-10,10,English,98,1,1
S021,2025-11-10,10,Mathematics,86,1,1
S021,2025-11-10,10,Biology,88,1,1
S022,2025-11-10,10,English,79,1,1
S022,2025-11-10,10,Mathematics,71,1,1
S022,2025-11-10,10,Biology,84,1,1
S023,2025-11-10,10,English,59,1,1
S023,2025-11-10,10,Mathematics,56,1,1
S023,2025-11-10,10,Biology,55,1,1
S024,2025-11-10,10,English,79,1,1
S024,2025-11-10,10,Mathematics,77,1,0
S024,2025-11-10,10,Biology,81,1,1
S025,2025-11-10,10,English,78,1,1
S025,2025-11-10,10,Mathematics,78,1,1
S025,2025-11-10,10,Biology,94,1,1
S026,2025-11-10,10,English,98,1,1
S026,2025-11-10,10,Mathematics,69,1,1
S026,2025-11-10,10,Biology,60,1,1
S027,2025-11-10,10,English,95,1,1
S027,2025-11-10,10,Mathematics,82,1,1
S027,2025-11-10,10,Biology,77,1,1
S028,2025-11-10,10,English,62,1,1
S028,2025-11-10,10,Mathematics,68,1,1
S028,2025-11-10,10,Biology,59,1,1
S029,2025-11-10,10,English,75,1,1
S029,2025-11-10,10,Mathematics,61,1,1
S029,2025-11-10,10,Biology,65,1,1
S030,2025-11-10,10,English,52,1,1
S030,2025-11-10,10,Mathematics,32,1,1
S030,2025-11-10,10,Biology,46,1,1
S031,2025-11-10,10,English,72,1,1
S031,2025-11-10,10,Mathematics,50,1,1
S031,2025-11-10,10,Biology,63,1,1
S032,2025-11-10,10,English,59,1,1
S032,2025-11-10,10,Mathematics,54,1,1
S032,2025-11-10,10,Biology,68,1,1
S033,2025-11-10,10,English,81,1,1
S033,2025-11-10,10,Mathematics,80,1,1
S033,2025-11-10,10,Biology,69,1,1
S034,2025-11-10,10,English,46,1,0
S034,2025-11-10,10,Mathematics,69,1,1
S034,2025-11-10,10,Biology,65,1,1
S035,2025-11-10,10,English,59,1,1
S035,2025-11-10,10,Mathematics,58,1,1
S035,2025-11-10,10,Biology,63,1,1
S036,2025-11-10,10,English,84,1,1
S036,2025-11-10,10,Mathematics,77,1,1
S036,2025-11-10,10,Biology,74,1,1
S037,2025-11-10,10,English,86,1,1
S037,2025-11-10,10,Mathematics,91,1,1
S037,2025-11-10,10,Biology,82,1,1
S038,2025-11-10,10,English,54,1,1
S038,2025-11-10,10,Mathematics,41,1,1
S038,2025-11-10,10,Biology,50,1,1
S039,2025-11-10,10,English,86,1,1
S039,2025-11-10,10,Mathematics,80,1,1
S039,2025-11-10,10,Biology,91,1,1
S040,2025-11-10,10,English,53,1,1
S040,2025-11-10,10,Mathematics,63,1,1
S040,2025-11-10,10,Biology,38,1,1
S041,2025-11-10,10,English,98,1,1
S041,2025-11-10,10,Mathematics,92,1,1
S041,2025-11-10,10,Biology,88,1,1
S042,2025-11-10,10,English,34,1,0
S042,2025-11-10,10,Mathematics,65,1,1
S042,2025-11-10,10,Biology,45,1,1
S043,2025-11-10,10,English,61,1,0
S043,2025-11-10,10,Mathematics,69,1,1
S043,2025-11-10,10,Biology,72,1,1
S044,2025-11-10,10,English,59,1,1
S044,2025-11-10,10,Mathematics,98,1,1
S044,2025-11-10,10,Biology,88,1,1
S045,2025-11-10,10,English,64,1,1
S045,2025-11-10,10,Mathematics,44,1,1
S045,2025-11-10,10,Biology,73,1,0
S046,2025-11-10,10,English,71,1,0
S046,2025-11-10,10,Mathematics,78,1,1
S046,2025-11-10,10,Biology,70,1,1
S047,2025-11-10,10,English,94,1,1
S047,2025-11-10,10,Mathematics,82,1,1
S047,2025-11-10,10,Biology,82,1,1
S048,2025-11-10,10,English,78,1,1
S048,2025-11-10,10,Mathematics,88,1,1
S048,2025-11-10,10,Biology,92,1,1
S049,2025-11-10,10,English,74,1,1
S049,2025-11-10,10,Mathematics,73,1,1
S049,2025-11-10,10,Biology,82,1,0
S050,2025-11-10,10,English,58,1,1
S050,2025-11-10,10,Mathematics,64,1,1
S050,2025-11-10,10,Biology,47,1,1
S001,2025-11-17,11,English,65,1,0
S001,2025-11-17,11,Mathematics,68,1,1
S001,2025-11-17,11,Biology,56,1,1
S002,2025-11-17,11,English,66,1,0
S002,2025-11-17,11,Mathematics,65,1,1
S002,2025-11-17,11,Biology,55,1,1
S003,2025-11-17,11,English,75,1,1
S003,2025-11-17,11,Mathematics,58,1,1
S003,2025-11-17,11,Biology,81,1,1
S004,2025-11-17,11,English,98,1,1
S004,2025-11-17,11,Mathematics,98,1,1
S004,2025-11-17,11,Biology,82,1,1
S005,2025-11-17,11,English,74,1,1
S005,2025-11-17,11,Mathematics,47,1,1
S005,2025-11-17,11,Biology,58,1,1
S006,2025-11-17,11,English,64,1,1
S006,2025-11-17,11,Mathematics,68,1,1
S006,2025-11-17,11,Biology,55,1,1
S007,2025-11-17,11,English,80,1,1
S007,2025-11-17,11,Mathematics,80,1,1
S007,2025-11-17,11,Biology,66,1,1
S008,2025-11-17,11,English,83,1,1
S008,2025-11-17,11,Mathematics,68,1,1
S008,2025-11-17,11,Biology,50,1,1
S009,2025-11-17,11,English,69,1,1
S009,2025-11-17,11,Mathematics,70,1,1
S009,2025-11-17,11,Biology,68,1,1
S010,2025-11-17,11,English,35,1,1
S010,2025-11-17,11,Mathematics,43,1,0
S010,2025-11-17,11,Biology,46,1,1
S011,2025-11-17,11,English,61,1,0
S011,2025-11-17,11,Mathematics,50,1,1
S011,2025-11-17,11,Biology,64,1,1
S012,2025-11-17,11,English,74,1,1
S012,2025-11-17,11,Mathematics,64,1,1
S012,2025-11-17,11,Biology,76,1,1
S013,2025-11-17,11,English,93,1,1
S013,2025-11-17,11,Mathematics,77,1,1
S013,2025-11-17,11,Biology,81,1,1
S014,2025-11-17,11,English,35,1,1
S014,2025-11-17,11,Mathematics,51,1,1
S014,2025-11-17,11,Biology,44,1,1
S015,2025-11-17,11,English,68,1,1
S015,2025-11-17,11,Mathematics,69,1,1
S015,2025-11-17,11,Biology,58,1,1
S016,2025-11-17,11,English,51,1,0
S016,2025-11-17,11,Mathematics,61,1,1
S016,2025-11-17,11,Biology,51,1,1
S017,2025-11-17,11,English,64,1,1
S017,2025-11-17,11,Mathematics,73,1,1
S017,2025-11-17,11,Biology,86,1,1
S018,2025-11-17,11,English,78,1,1
S018,2025-11-17,11,Mathematics,66,1,0
S018,2025-11-17,11,Biology,60,1,1
S019,2025-11-17,11,English,68,1,1
S019,2025-11-17,11,Mathematics,75,1,1
S019,2025-11-17,11,Biology,88,1,1
S020,2025-11-17,11,English,64,1,1
S020,2025-11-17,11,Mathematics,77,1,1
S020,2025-11-17,11,Biology,73,1,1
S021,2025-11-17,11,English,96,1,1
S021,2025-11-17,11,Mathematics,83,1,1
S021,2025-11-17,11,Biology,87,1,1
S022,2025-11-17,11,English,74,1,1
S022,2025-11-17,11,Mathematics,77,1,1
S022,2025-11-17,11,Biology,76,1,1
S023,2025-11-17,11,English,47,1,0
S023,2025-11-17,11,Mathematics,49,1,1
S023,2025-11-17,11,Biology,69,1,1
S024,2025-11-17,11,English,89,1,1
S024,2025-11-17,11,Mathematics,78,1,1
S024,2025-11-17,11,Biology,79,1,1
S025,2025-11-17,11,English,71,1,1
S025,2025-11-17,11,Mathematics,83,1,1
S025,2025-11-17,11,Biology,98,1,1
S026,2025-11-17,11,English,83,1,0
S026,2025-11-17,11,Mathematics,72,1,1
S026,2025-11-17,11,Biology,66,1,1
S027,2025-11-17,11,English,84,1,1
S027,2025-11-17,11,Mathematics,86,1,0
S027,2025-11-17,11,Biology,80,1,0
S028,2025-11-17,11,English,86,1,1
S028,2025-11-17,11,Mathematics,72,1,1
S028,2025-11-17,11,Biology,71,1,1
S029,2025-11-17,11,English,70,1,0
S029,2025-11-17,11,Mathematics,80,1,0
S029,2025-11-17,11,Biology,68,1,1
S030,2025-11-17,11,English,45,1,0
S030,2025-11-17,11,Mathematics,33,1,1
S030,2025-11-17,11,Biology,42,1,1
S031,2025-11-17,11,English,67,1,1
S031,2025-11-17,11,Mathematics,58,1,1
S031,2025-11-17,11,Biology,65,1,0
S032,2025-11-17,11,English,72,1,1
S032,2025-11-17,11,Mathematics,75,1,1
S032,2025-11-17,11,Biology,54,1,1
S033,2025-11-17,11,English,76,1,1
S033,2025-11-17,11,Mathematics,81,1,1
S033,2025-11-17,11,Biology,66,1,1
S034,2025-11-17,11,English,75,1,1
S034,2025-11-17,11,Mathematics,65,1,0
S034,2025-11-17,11,Biology,69,1,0
S035,2025-11-17,11,English,70,1,1
S035,2025-11-17,11,Mathematics,62,1,0
S035,2025-11-17,11,Biology,84,1,1
S036,2025-11-17,11,English,72,1,1
S036,2025-11-17,11,Mathematics,84,1,1
S036,2025-11-17,11,Biology,80,1,1
S037,2025-11-17,11,English,78,1,1
S037,2025-11-17,11,Mathematics,90,1,1
S037,2025-11-17,11,Biology,80,1,1
S038,2025-11-17,11,English,42,1,1
S038,2025-11-17,11,Mathematics,58,1,0
S038,2025-11-17,11,Biology,35,1,1
S039,2025-11-17,11,English,82,1,1
S039,2025-11-17,11,Mathematics,73,1,1
S039,2025-11-17,11,Biology,89,1,1
S040,2025-11-17,11,English,69,1,1
S040,2025-11-17,11,Mathematics,54,1,1
S040,2025-11-17,11,Biology,60,1,1
S041,2025-11-17,11,English,98,1,1
S041,2025-11-17,11,Mathematics,84,1,1
S041,2025-11-17,11,Biology,93,1,1
S042,2025-11-17,11,English,38,1,1
S042,2025-11-17,11,Mathematics,59,1,1
S042,2025-11-17,11,Biology,49,1,0
S043,2025-11-17,11,English,62,1,1
S043,2025-11-17,11,Mathematics,77,1,1
S043,2025-11-17,11,Biology,66,1,1
S044,2025-11-17,11,English,62,1,1
S044,2025-11-17,11,Mathematics,93,1,1
S044,2025-11-17,11,Biology,88,1,1
S045,2025-11-17,11,English,69,1,1
S045,2025-11-17,11,Mathematics,58,1,1
S045,2025-11-17,11,Biology,75,1,1
S046,2025-11-17,11,English,70,1,0
S046,2025-11-17,11,Mathematics,61,1,0
S046,2025-11-17,11,Biology,76,1,0
S047,2025-11-17,11,English,90,1,1
S047,2025-11-17,11,Mathematics,89,1,0
S047,2025-11-17,11,Biology,91,1,1
S048,2025-11-17,11,English,87,1,1
S048,2025-11-17,11,Mathematics,76,1,0
S048,2025-11-17,11,Biology,91,1,1
S049,2025-11-17,11,English,56,1,0
S049,2025-11-17,11,Mathematics,71,1,1
S049,2025-11-17,11,Biology,70,1,1
S050,2025-11-17,11,English,48,1,1
S050,2025-11-17,11,Mathematics,67,1,1
S050,2025-11-17,11,Biology,57,1,0
S001,2025-11-24,12,English,51,1,1
S001,2025-11-24,12,Mathematics,67,1,1
S001,2025-11-24,12,Biology,65,1,1
S002,2025-11-24,12,English,50,1,1
S002,2025-11-24,12,Mathematics,62,1,0
S002,2025-11-24,12,Biology,35,1,1
S003,2025-11-24,12,English,75,1,1
S003,2025-11-24,12,Mathematics,80,1,1
S003,2025-11-24,12,Biology,74,1,1
S004,2025-11-24,12,English,84,1,1
S004,2025-11-24,12,Mathematics,97,1,0
S004,2025-11-24,12,Biology,84,1,1
S005,2025-11-24,12,English,65,1,1
S005,2025-11-24,12,Mathematics,44,1,1
S005,2025-11-24,12,Biology,61,1,1
S006,2025-11-24,12,English,57,1,1
S006,2025-11-24,12,Mathematics,73,1,1
S006,2025-11-24,12,Biology,71,1,1
S007,2025-11-24,12,English,69,1,1
S007,2025-11-24,12,Mathematics,84,1,1
S007,2025-11-24,12,Biology,78,1,1
S008,2025-11-24,12,English,76,1,1
S008,2025-11-24,12,Mathematics,69,1,1
S008,2025-11-24,12,Biology,64,1,1
S009,2025-11-24,12,English,69,1,1
S009,2025-11-24,12,Mathematics,66,1,1
S009,2025-11-24,12,Biology,74,1,1
S010,2025-11-24,12,English,51,1,1
S010,2025-11-24,12,Mathematics,53,1,1
S010,2025-11-24,12,Biology,52,1,1
S011,2025-11-24,12,English,64,1,1
S011,2025-11-24,12,Mathematics,41,1,1
S011,2025-11-24,12,Biology,58,1,1
S012,2025-11-24,12,English,72,1,1
S012,2025-11-24,12,Mathematics,76,1,0
S012,2025-11-24,12,Biology,71,1,1
S013,2025-11-24,12,English,83,1,1
S013,2025-11-24,12,Mathematics,87,1,1
S013,2025-11-24,12,Biology,93,1,1
S014,2025-11-24,12,English,43,1,1
S014,2025-11-24,12,Mathematics,46,1,1
S014,2025-11-24,12,Biology,56,1,1
S015,2025-11-24,12,English,49,1,1
S015,2025-11-24,12,Mathematics,56,1,1
S015,2025-11-24,12,Biology,51,1,1
S016,2025-11-24,12,English,64,1,1
S016,2025-11-24,12,Mathematics,72,1,1
S016,2025-11-24,12,Biology,65,1,1
S017,2025-11-24,12,English,76,1,1
S017,2025-11-24,12,Mathematics,81,1,1
S017,2025-11-24,12,Biology,77,1,1
S018,2025-11-24,12,English,57,1,1
S018,2025-11-24,12,Mathematics,67,1,1
S018,2025-11-24,12,Biology,61,1,0
S019,2025-11-24,12,English,75,1,1
S019,2025-11-24,12,Mathematics,64,1,0
S019,2025-11-24,12,Biology,71,1,1
S020,2025-11-24,12,English,72,1,0
S020,2025-11-24,12,Mathematics,68,1,0
S020,2025-11-24,12,Biology,72,1,1
S021,2025-11-24,12,English,98,1,1
S021,2025-11-24,12,Mathematics,79,1,1
S021,2025-11-24,12,Biology,83,1,1
S022,2025-11-24,12,English,64,1,1
S022,2025-11-24,12,Mathematics,67,1,1
S022,2025-11-24,12,Biology,77,1,1
S023,2025-11-24,12,English,54,1,1
S023,2025-11-24,12,Mathematics,54,1,1
S023,2025-11-24,12,Biology,60,1,1
S024,2025-11-24,12,English,77,1,1
S024,2025-11-24,12,Mathematics,64,1,1
S024,2025-11-24,12,Biology,88,1,0
S025,2025-11-24,12,English,75,1,1
S025,2025-11-24,12,Mathematics,75,1,1
S025,2025-11-24,12,Biology,77,1,1
S026,2025-11-24,12,English,87,1,0
S026,2025-11-24,12,Mathematics,81,1,1
S026,2025-11-24,12,Biology,56,1,1
S027,2025-11-24,12,English,86,1,1
S027,2025-11-24,12,Mathematics,83,1,1
S027,2025-11-24,12,Biology,78,1,1
S028,2025-11-24,12,English,85,1,1
S028,2025-11-24,12,Mathematics,78,1,1
S028,2025-11-24,12,Biology,64,1,1
S029,2025-11-24,12,English,61,1,1
S029,2025-11-24,12,Mathematics,73,1,1
S029,2025-11-24,12,Biology,69,1,1
S030,2025-11-24,12,English,60,1,1
S030,2025-11-24,12,Mathematics,48,1,1
S030,2025-11-24,12,Biology,41,1,1
S031,2025-11-24,12,English,83,1,0
S031,2025-11-24,12,Mathematics,50,1,0
S031,2025-11-24,12,Biology,47,1,1
S032,2025-11-24,12,English,50,1,1
S032,2025-11-24,12,Mathematics,61,1,1
S032,2025-11-24,12,Biology,80,1,1
S033,2025-11-24,12,English,75,1,1
S033,2025-11-24,12,Mathematics,91,1,1
S033,2025-11-24,12,Biology,73,1,1
S034,2025-11-24,12,English,60,1,1
S034,2025-11-24,12,Mathematics,66,1,0
S034,2025-11-24,12,Biology,89,1,1
S035,2025-11-24,12,English,75,1,1
S035,2025-11-24,12,Mathematics,52,1,1
S035,2025-11-24,12,Biology,68,1,1
S036,2025-11-24,12,English,77,1,1
S036,2025-11-24,12,Mathematics,89,1,1
S036,2025-11-24,12,Biology,77,1,0
S037,2025-11-24,12,English,69,1,1
S037,2025-11-24,12,Mathematics,88,1,1
S037,2025-11-24,12,Biology,90,1,1
S038,2025-11-24,12,English,38,1,1
S038,2025-11-24,12,Mathematics,47,1,1
S038,2025-11-24,12,Biology,33,1,0
S039,2025-11-24,12,English,90,1,1
S039,2025-11-24,12,Mathematics,71,1,1
S039,2025-11-24,12,Biology,80,1,1
S040,2025-11-24,12,English,70,1,1
S040,2025-11-24,12,Mathematics,60,1,1
S040,2025-11-24,12,Biology,53,1,1
S041,2025-11-24,12,English,96,1,1
S041,2025-11-24,12,Mathematics,81,1,1
S041,2025-11-24,12,Biology,96,1,1
S042,2025-11-24,12,English,51,1,1
S042,2025-11-24,12,Mathematics,53,1,0
S042,2025-11-24,12,Biology,58,1,1
S043,2025-11-24,12,English,58,1,0
S043,2025-11-24,12,Mathematics,58,1,1
S043,2025-11-24,12,Biology,58,1,1
S044,2025-11-24,12,English,51,1,1
S044,2025-11-24,12,Mathematics,79,1,1
S044,2025-11-24,12,Biology,83,1,1
S045,2025-11-24,12,English,72,1,1
S045,2025-11-24,12,Mathematics,68,1,0
S045,2025-11-24,12,Biology,67,1,1
S046,2025-11-24,12,English,54,1,0
S046,2025-11-24,12,Mathematics,58,1,1
S046,2025-11-24,12,Biology,63,1,1
S047,2025-11-24,12,English,89,1,1
S047,2025-11-24,12,Mathematics,68,1,1
S047,2025-11-24,12,Biology,84,1,1
S048,2025-11-24,12,English,75,1,1
S048,2025-11-24,12,Mathematics,80,1,1
S048,2025-11-24,12,Biology,73,1,0
S049,2025-11-24,12,English,59,1,1
S049,2025-11-24,12,Mathematics,59,1,1
S049,2025-11-24,12,Biology,69,1,1
S050,2025-11-24,12,English,63,1,0
S050,2025-11-24,12,Mathematics,61,1,1
S050,2025-11-24,12,Biology,70,1,1
S001,2025-12-01,13,English,47,1,1
S001,2025-12-01,13,Mathematics,64,1,1
S001,2025-12-01,13,Biology,68,1,0
S002,2025-12-01,13,English,48,1,1
S002,2025-12-01,13,Mathematics,58,1,1
S002,2025-12-01,13,Biology,47,1,0
S003,2025-12-01,13,English,76,1,1
S003,2025-12-01,13,Mathematics,67,1,1
S003,2025-12-01,13,Biology,83,1,1
S004,2025-12-01,13,English,93,1,1
S004,2025-12-01,13,Mathematics,98,1,0
S004,2025-12-01,13,Biology,85,1,1
S005,2025-12-01,13,English,63,1,1
S005,2025-12-01,13,Mathematics,52,1,1
S005,2025-12-01,13,Biology,48,1,1
S006,2025-12-01,13,English,59,1,1
S006,2025-12-01,13,Mathematics,66,1,1
S006,2025-12-01,13,Biology,86,1,1
S007,2025-12-01,13,English,85,1,1
S007,2025-12-01,13,Mathematics,83,1,1
S007,2025-12-01,13,Biology,90,1,1
S008,2025-12-01,13,English,79,1,1
S008,2025-12-01,13,Mathematics,63,1,1
S008,2025-12-01,13,Biology,66,1,1
S009,2025-12-01,13,English,76,1,1
S009,2025-12-01,13,Mathematics,75,1,1
S009,2025-12-01,13,Biology,61,1,1
S010,2025-12-01,13,English,47,1,1
S010,2025-12-01,13,Mathematics,46,1,1
S010,2025-12-01,13,Biology,67,1,1
S011,2025-12-01,13,English,56,1,0
S011,2025-12-01,13,Mathematics,37,1,1
S011,2025-12-01,13,Biology,57,1,1
S012,2025-12-01,13,English,78,1,0
S012,2025-12-01,13,Mathematics,66,1,1
S012,2025-12-01,13,Biology,52,1,1
S013,2025-12-01,13,English,72,1,1
S013,2025-12-01,13,Mathematics,88,1,1
S013,2025-12-01,13,Biology,92,1,0
S014,2025-12-01,13,English,39,1,1
S014,2025-12-01,13,Mathematics,45,1,1
S014,2025-12-01,13,Biology,50,1,1
S015,2025-12-01,13,English,51,1,0
S015,2025-12-01,13,Mathematics,54,1,0
S015,2025-12-01,13,Biology,74,1,1
S016,2025-12-01,13,English,55,1,0
S016,2025-12-01,13,Mathematics,49,1,1
S016,2025-12-01,13,Biology,56,1,0
S017,2025-12-01,13,English,73,1,1
S017,2025-12-01,13,Mathematics,71,1,1
S017,2025-12-01,13,Biology,79,1,1
S018,2025-12-01,13,English,64,1,1
S018,2025-12-01,13,Mathematics,60,1,1
S018,2025-12-01,13,Biology,61,1,1
S019,2025-12-01,13,English,68,1,1
S019,2025-12-01,13,Mathematics,84,1,0
S019,2025-12-01,13,Biology,74,1,1
S020,2025-12-01,13,English,74,1,1
S020,2025-12-01,13,Mathematics,78,1,1
S020,2025-12-01,13,Biology,75,1,1
S021,2025-12-01,13,English,91,1,1
S021,2025-12-01,13,Mathematics,83,1,1
S021,2025-12-01,13,Biology,84,1,1
S022,2025-12-01,13,English,69,1,1
S022,2025-12-01,13,Mathematics,74,1,1
S022,2025-12-01,13,Biology,73,1,1
S023,2025-12-01,13,English,47,1,1
S023,2025-12-01,13,Mathematics,57,1,1
S023,2025-12-01,13,Biology,46,1,1
S024,2025-12-01,13,English,74,1,1
S024,2025-12-01,13,Mathematics,80,1,1
S024,2025-12-01,13,Biology,79,1,0
S025,2025-12-01,13,English,75,1,1
S025,2025-12-01,13,Mathematics,73,1,1
S025,2025-12-01,13,Biology,86,1,1
S026,2025-12-01,13,English,83,1,1
S026,2025-12-01,13,Mathematics,73,1,1
S026,2025-12-01,13,Biology,68,1,1
S027,2025-12-01,13,English,80,1,1
S027,2025-12-01,13,Mathematics,97,1,1
S027,2025-12-01,13,Biology,80,1,1
S028,2025-12-01,13,English,72,1,1
S028,2025-12-01,13,Mathematics,76,1,1
S028,2025-12-01,13,Biology,72,1,1
S029,2025-12-01,13,English,63,1,1
S029,2025-12-01,13,Mathematics,65,1,1
S029,2025-12-01,13,Biology,75,1,0
S030,2025-12-01,13,English,54,1,1
S030,2025-12-01,13,Mathematics,44,1,0
S030,2025-12-01,13,Biology,31,1,1
S031,2025-12-01,13,English,76,1,1
S031,2025-12-01,13,Mathematics,62,1,1
S031,2025-12-01,13,Biology,71,1,1
S032,2025-12-01,13,English,65,1,1
S032,2025-12-01,13,Mathematics,58,1,0
S032,2025-12-01,13,Biology,61,1,1
S033,2025-12-01,13,English,80,1,1
S033,2025-12-01,13,Mathematics,88,1,1
S033,2025-12-01,13,Biology,81,1,1
S034,2025-12-01,13,English,45,1,1
S034,2025-12-01,13,Mathematics,51,1,0
S034,2025-12-01,13,Biology,72,1,0
S035,2025-12-01,13,English,74,1,1
S035,2025-12-01,13,Mathematics,69,1,0
